timestamp,date,hour,month,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,is_raining,rain_intensity,visibility_km,condition,demand_multiplier,city
2024-07-24 06:00:00,2024-07-24,6,7,18.5,78,11.2,5.3,True,light,5.6,rain_light,1.17,Bangalore
2024-07-24 07:00:00,2024-07-24,7,7,21.2,94,20.1,25.8,True,moderate,2.6,rain_moderate,1.36,Bangalore
2024-07-24 08:00:00,2024-07-24,8,7,22.3,76,15.0,13.1,True,light,8.0,rain_light,1.26,Bangalore
2024-07-24 09:00:00,2024-07-24,9,7,25.4,59,16.1,0.0,False,none,8.6,clear,1.03,Bangalore
2024-07-24 10:00:00,2024-07-24,10,7,25.5,78,14.1,20.1,True,moderate,2.1,rain_moderate,1.49,Bangalore
2024-07-24 11:00:00,2024-07-24,11,7,24.4,72,11.6,10.1,True,light,5.4,rain_light,1.16,Bangalore
2024-07-24 12:00:00,2024-07-24,12,7,25.7,70,23.7,0.0,False,none,10.7,partly_cloudy,1.02,Bangalore
2024-07-24 13:00:00,2024-07-24,13,7,27.2,75,14.1,3.0,True,light,5.3,rain_light,1.2,Bangalore
2024-07-24 14:00:00,2024-07-24,14,7,26.4,56,11.9,13.8,True,light,7.0,rain_light,1.15,Bangalore
2024-07-24 15:00:00,2024-07-24,15,7,23.2,84,15.7,9.3,True,light,5.6,rain_light,1.17,Bangalore
2024-07-24 16:00:00,2024-07-24,16,7,25.5,59,22.3,6.7,True,light,7.9,rain_light,1.16,Bangalore
2024-07-24 17:00:00,2024-07-24,17,7,22.1,69,22.9,0.0,False,none,9.1,cloudy,1.07,Bangalore
2024-07-24 18:00:00,2024-07-24,18,7,18.7,85,20.2,19.4,True,moderate,2.1,rain_moderate,1.45,Bangalore
2024-07-24 19:00:00,2024-07-24,19,7,19.3,81,10.3,0.0,False,none,10.1,partly_cloudy,0.97,Bangalore
2024-07-24 20:00:00,2024-07-24,20,7,16.4,72,8.3,0.0,False,none,11.0,clear,0.94,Bangalore
2024-07-24 21:00:00,2024-07-24,21,7,16.0,75,16.0,0.0,False,none,11.1,partly_cloudy,1.03,Bangalore
2024-07-24 22:00:00,2024-07-24,22,7,14.8,87,23.2,6.3,True,light,7.9,rain_light,1.19,Bangalore
2024-07-24 23:00:00,2024-07-24,23,7,14.1,57,13.7,9.0,True,light,5.3,rain_light,1.15,Bangalore
2024-07-25 00:00:00,2024-07-25,0,7,13.8,81,12.2,6.7,True,light,5.4,rain_light,1.28,Bangalore
2024-07-25 01:00:00,2024-07-25,1,7,16.0,71,24.8,0.0,False,none,9.6,partly_cloudy,1.04,Bangalore
2024-07-25 02:00:00,2024-07-25,2,7,14.3,84,13.8,4.4,True,light,8.5,rain_light,1.18,Bangalore
2024-07-25 03:00:00,2024-07-25,3,7,16.8,87,16.5,10.9,True,light,7.6,rain_light,1.24,Bangalore
2024-07-25 04:00:00,2024-07-25,4,7,16.8,78,12.9,4.1,True,light,5.3,rain_light,1.16,Bangalore
2024-07-25 05:00:00,2024-07-25,5,7,18.6,86,22.7,23.6,True,moderate,4.9,rain_moderate,1.54,Bangalore
2024-07-25 06:00:00,2024-07-25,6,7,21.7,78,5.1,0.0,False,none,8.2,partly_cloudy,1.05,Bangalore
2024-07-25 07:00:00,2024-07-25,7,7,22.4,90,15.7,0.6,True,light,8.7,rain_light,1.25,Bangalore
2024-07-25 08:00:00,2024-07-25,8,7,21.0,74,10.0,10.8,True,light,5.7,rain_light,1.15,Bangalore
2024-07-25 09:00:00,2024-07-25,9,7,23.4,80,11.6,13.0,True,light,7.7,rain_light,1.29,Bangalore
2024-07-25 10:00:00,2024-07-25,10,7,24.7,83,23.9,16.5,True,moderate,2.4,rain_moderate,1.32,Bangalore
2024-07-25 11:00:00,2024-07-25,11,7,26.7,76,14.3,8.9,True,light,6.7,rain_light,1.22,Bangalore
2024-07-25 12:00:00,2024-07-25,12,7,25.4,78,15.1,0.2,True,light,6.1,rain_light,1.28,Bangalore
2024-07-25 13:00:00,2024-07-25,13,7,26.2,73,19.4,4.3,True,light,5.2,rain_light,1.29,Bangalore
2024-07-25 14:00:00,2024-07-25,14,7,24.1,82,11.4,0.0,False,none,11.8,cloudy,1.08,Bangalore
2024-07-25 15:00:00,2024-07-25,15,7,26.2,80,5.1,17.1,True,moderate,4.9,rain_moderate,1.32,Bangalore
2024-07-25 16:00:00,2024-07-25,16,7,22.5,85,16.3,0.0,False,none,8.3,cloudy,1.08,Bangalore
2024-07-25 17:00:00,2024-07-25,17,7,22.3,77,19.4,0.5,True,light,5.6,rain_light,1.23,Bangalore
2024-07-25 18:00:00,2024-07-25,18,7,23.5,88,17.5,25.7,True,moderate,2.5,rain_moderate,1.47,Bangalore
2024-07-25 19:00:00,2024-07-25,19,7,18.0,83,21.7,0.6,True,light,5.1,rain_light,1.29,Bangalore
2024-07-25 20:00:00,2024-07-25,20,7,16.5,91,16.0,0.0,False,none,9.8,partly_cloudy,0.98,Bangalore
2024-07-25 21:00:00,2024-07-25,21,7,17.9,80,14.3,0.0,False,none,10.1,partly_cloudy,1.03,Bangalore
2024-07-25 22:00:00,2024-07-25,22,7,16.0,77,8.8,0.0,False,none,10.4,clear,0.91,Bangalore
2024-07-25 23:00:00,2024-07-25,23,7,12.8,75,13.5,2.6,True,light,7.7,rain_light,1.19,Bangalore
2024-07-26 00:00:00,2024-07-26,0,7,12.4,84,22.2,0.1,True,light,7.6,rain_light,1.22,Bangalore
2024-07-26 01:00:00,2024-07-26,1,7,14.7,72,5.7,0.0,False,none,8.3,clear,0.94,Bangalore
2024-07-26 02:00:00,2024-07-26,2,7,13.1,73,11.3,0.6,True,light,5.5,rain_light,1.29,Bangalore
2024-07-26 03:00:00,2024-07-26,3,7,17.3,73,8.9,41.8,True,heavy,1.5,rain_heavy,1.56,Bangalore
2024-07-26 04:00:00,2024-07-26,4,7,17.4,78,8.6,17.3,True,moderate,3.2,rain_moderate,1.5,Bangalore
2024-07-26 05:00:00,2024-07-26,5,7,20.4,82,19.1,12.4,True,light,5.3,rain_light,1.16,Bangalore
2024-07-26 06:00:00,2024-07-26,6,7,20.5,96,16.1,9.5,True,light,8.1,rain_light,1.16,Bangalore
2024-07-26 07:00:00,2024-07-26,7,7,23.0,80,21.0,8.9,True,light,7.0,rain_light,1.27,Bangalore
2024-07-26 08:00:00,2024-07-26,8,7,22.6,83,16.3,0.0,False,none,8.8,clear,1.01,Bangalore
2024-07-26 09:00:00,2024-07-26,9,7,25.9,88,16.3,6.9,True,light,5.4,rain_light,1.2,Bangalore
2024-07-26 10:00:00,2024-07-26,10,7,24.2,88,13.1,0.0,False,none,9.5,clear,1.02,Bangalore
2024-07-26 11:00:00,2024-07-26,11,7,23.5,75,10.6,20.6,True,moderate,5.0,rain_moderate,1.32,Bangalore
2024-07-26 12:00:00,2024-07-26,12,7,25.6,78,5.4,4.8,True,light,6.4,rain_light,1.16,Bangalore
2024-07-26 13:00:00,2024-07-26,13,7,26.7,74,5.8,20.8,True,moderate,4.7,rain_moderate,1.41,Bangalore
2024-07-26 14:00:00,2024-07-26,14,7,25.3,94,5.1,0.0,False,none,8.4,partly_cloudy,1.02,Bangalore
2024-07-26 15:00:00,2024-07-26,15,7,23.3,78,16.9,12.2,True,light,7.6,rain_light,1.26,Bangalore
2024-07-26 16:00:00,2024-07-26,16,7,22.4,99,17.1,10.6,True,light,7.9,rain_light,1.16,Bangalore
2024-07-26 17:00:00,2024-07-26,17,7,23.9,83,22.7,0.0,False,none,11.4,cloudy,1.03,Bangalore
2024-07-26 18:00:00,2024-07-26,18,7,21.6,55,11.0,12.7,True,light,7.8,rain_light,1.24,Bangalore
2024-07-26 19:00:00,2024-07-26,19,7,20.2,76,8.4,0.0,False,none,11.0,partly_cloudy,0.99,Bangalore
2024-07-26 20:00:00,2024-07-26,20,7,15.7,82,16.3,7.6,True,light,5.8,rain_light,1.21,Bangalore
2024-07-26 21:00:00,2024-07-26,21,7,16.3,90,13.7,2.4,True,light,8.9,rain_light,1.18,Bangalore
2024-07-26 22:00:00,2024-07-26,22,7,15.0,91,18.8,0.0,False,none,9.7,clear,0.9,Bangalore
2024-07-26 23:00:00,2024-07-26,23,7,15.4,70,13.6,1.1,True,light,7.0,rain_light,1.22,Bangalore
2024-07-27 00:00:00,2024-07-27,0,7,13.0,84,23.9,0.1,True,light,7.6,rain_light,1.26,Bangalore
2024-07-27 01:00:00,2024-07-27,1,7,13.3,99,9.7,8.2,True,light,5.2,rain_light,1.23,Bangalore
2024-07-27 02:00:00,2024-07-27,2,7,14.7,73,20.7,0.0,False,none,11.1,partly_cloudy,1.01,Bangalore
2024-07-27 03:00:00,2024-07-27,3,7,14.8,84,9.3,0.7,True,light,5.8,rain_light,1.18,Bangalore
2024-07-27 04:00:00,2024-07-27,4,7,17.1,72,11.7,8.5,True,light,8.9,rain_light,1.2,Bangalore
2024-07-27 05:00:00,2024-07-27,5,7,20.3,88,22.3,3.6,True,light,5.1,rain_light,1.27,Bangalore
2024-07-27 06:00:00,2024-07-27,6,7,18.7,74,11.5,3.2,True,light,7.9,rain_light,1.25,Bangalore
2024-07-27 07:00:00,2024-07-27,7,7,21.4,66,21.3,26.5,True,moderate,2.4,rain_moderate,1.37,Bangalore
2024-07-27 08:00:00,2024-07-27,8,7,24.0,72,18.2,27.3,True,moderate,3.3,rain_moderate,1.31,Bangalore
2024-07-27 09:00:00,2024-07-27,9,7,25.1,75,19.4,7.3,True,light,5.6,rain_light,1.24,Bangalore
2024-07-27 10:00:00,2024-07-27,10,7,25.1,73,14.0,0.0,False,none,8.4,partly_cloudy,1.0,Bangalore
2024-07-27 11:00:00,2024-07-27,11,7,25.4,81,24.0,3.1,True,light,8.7,rain_light,1.24,Bangalore
2024-07-27 12:00:00,2024-07-27,12,7,24.3,81,20.8,14.3,True,light,8.8,rain_light,1.26,Bangalore
2024-07-27 13:00:00,2024-07-27,13,7,22.7,61,24.7,2.4,True,light,8.7,rain_light,1.27,Bangalore
2024-07-27 14:00:00,2024-07-27,14,7,24.3,90,12.3,1.6,True,light,7.6,rain_light,1.18,Bangalore
2024-07-27 15:00:00,2024-07-27,15,7,23.8,99,15.7,2.9,True,light,8.4,rain_light,1.16,Bangalore
2024-07-27 16:00:00,2024-07-27,16,7,25.5,89,18.2,0.6,True,light,9.0,rain_light,1.27,Bangalore
2024-07-27 17:00:00,2024-07-27,17,7,21.6,75,15.7,7.6,True,light,6.2,rain_light,1.28,Bangalore
2024-07-27 18:00:00,2024-07-27,18,7,19.6,99,24.4,9.4,True,light,6.7,rain_light,1.28,Bangalore
2024-07-27 19:00:00,2024-07-27,19,7,16.7,77,16.5,0.0,False,none,11.2,cloudy,1.06,Bangalore
2024-07-27 20:00:00,2024-07-27,20,7,16.0,81,15.7,55.2,True,heavy,2.1,rain_heavy,1.92,Bangalore
2024-07-27 21:00:00,2024-07-27,21,7,15.1,80,18.1,12.4,True,light,8.0,rain_light,1.2,Bangalore
2024-07-27 22:00:00,2024-07-27,22,7,13.3,90,15.9,12.8,True,light,7.9,rain_light,1.16,Bangalore
2024-07-27 23:00:00,2024-07-27,23,7,13.7,89,13.3,7.7,True,light,8.0,rain_light,1.19,Bangalore
2024-07-28 00:00:00,2024-07-28,0,7,13.6,99,8.5,3.5,True,light,7.5,rain_light,1.28,Bangalore
2024-07-28 01:00:00,2024-07-28,1,7,12.7,82,14.6,14.0,True,light,5.6,rain_light,1.16,Bangalore
2024-07-28 02:00:00,2024-07-28,2,7,16.6,81,15.2,21.3,True,moderate,3.4,rain_moderate,1.55,Bangalore
2024-07-28 03:00:00,2024-07-28,3,7,14.2,79,17.7,10.3,True,light,6.3,rain_light,1.25,Bangalore
2024-07-28 04:00:00,2024-07-28,4,7,15.3,70,21.0,10.4,True,light,5.4,rain_light,1.17,Bangalore
2024-07-28 05:00:00,2024-07-28,5,7,16.8,73,16.1,0.0,False,none,11.0,clear,0.96,Bangalore
2024-07-28 06:00:00,2024-07-28,6,7,20.2,76,23.1,0.0,False,none,10.1,clear,0.99,Bangalore
2024-07-28 07:00:00,2024-07-28,7,7,24.3,84,21.3,11.9,True,light,7.6,rain_light,1.18,Bangalore
2024-07-28 08:00:00,2024-07-28,8,7,22.1,90,8.8,11.0,True,light,6.1,rain_light,1.18,Bangalore
2024-07-28 09:00:00,2024-07-28,9,7,23.7,66,13.5,6.8,True,light,5.6,rain_light,1.19,Bangalore
2024-07-28 10:00:00,2024-07-28,10,7,25.1,84,9.1,0.0,False,none,8.8,cloudy,1.03,Bangalore
2024-07-28 11:00:00,2024-07-28,11,7,26.8,76,6.1,4.0,True,light,5.6,rain_light,1.17,Bangalore
2024-07-28 12:00:00,2024-07-28,12,7,23.6,89,22.1,0.0,False,none,8.4,clear,0.91,Bangalore
2024-07-28 13:00:00,2024-07-28,13,7,25.7,70,15.8,5.7,True,light,8.8,rain_light,1.16,Bangalore
2024-07-28 14:00:00,2024-07-28,14,7,25.4,76,6.5,0.0,False,none,10.3,clear,0.94,Bangalore
2024-07-28 15:00:00,2024-07-28,15,7,24.0,84,22.7,0.8,True,light,6.9,rain_light,1.18,Bangalore
2024-07-28 16:00:00,2024-07-28,16,7,24.1,77,8.3,7.7,True,light,5.8,rain_light,1.22,Bangalore
2024-07-28 17:00:00,2024-07-28,17,7,22.6,82,6.2,25.0,True,moderate,3.6,rain_moderate,1.53,Bangalore
2024-07-28 18:00:00,2024-07-28,18,7,19.2,86,12.2,2.8,True,light,6.3,rain_light,1.15,Bangalore
2024-07-28 19:00:00,2024-07-28,19,7,17.9,72,9.2,2.3,True,light,7.5,rain_light,1.2,Bangalore
2024-07-28 20:00:00,2024-07-28,20,7,17.3,88,23.2,2.7,True,light,5.4,rain_light,1.29,Bangalore
2024-07-28 21:00:00,2024-07-28,21,7,15.8,89,16.1,14.8,True,light,7.7,rain_light,1.25,Bangalore
2024-07-28 22:00:00,2024-07-28,22,7,14.4,84,8.9,0.0,False,none,10.2,clear,0.92,Bangalore
2024-07-28 23:00:00,2024-07-28,23,7,15.1,97,16.8,12.6,True,light,6.9,rain_light,1.16,Bangalore
2024-07-29 00:00:00,2024-07-29,0,7,13.4,92,18.5,2.3,True,light,7.2,rain_light,1.2,Bangalore
2024-07-29 01:00:00,2024-07-29,1,7,13.8,85,12.8,0.0,False,none,10.6,clear,0.97,Bangalore
2024-07-29 02:00:00,2024-07-29,2,7,15.0,82,21.9,0.0,False,none,9.8,clear,0.91,Bangalore
2024-07-29 03:00:00,2024-07-29,3,7,15.7,73,12.1,6.4,True,light,8.8,rain_light,1.27,Bangalore
2024-07-29 04:00:00,2024-07-29,4,7,15.6,92,23.6,27.7,True,moderate,2.6,rain_moderate,1.52,Bangalore
2024-07-29 05:00:00,2024-07-29,5,7,17.1,74,15.2,0.9,True,light,5.6,rain_light,1.25,Bangalore
2024-07-29 06:00:00,2024-07-29,6,7,18.9,88,11.4,4.1,True,light,5.7,rain_light,1.24,Bangalore
2024-07-29 07:00:00,2024-07-29,7,7,22.4,83,9.7,0.0,False,none,8.4,clear,1.03,Bangalore
2024-07-29 08:00:00,2024-07-29,8,7,22.1,75,20.3,0.0,False,none,8.3,clear,1.02,Bangalore
2024-07-29 09:00:00,2024-07-29,9,7,23.3,81,17.9,6.9,True,light,6.8,rain_light,1.18,Bangalore
2024-07-29 10:00:00,2024-07-29,10,7,25.8,95,12.6,1.2,True,light,6.1,rain_light,1.19,Bangalore
2024-07-29 11:00:00,2024-07-29,11,7,26.9,82,23.3,7.4,True,light,7.9,rain_light,1.21,Bangalore
2024-07-29 12:00:00,2024-07-29,12,7,26.5,64,23.8,12.7,True,light,5.9,rain_light,1.16,Bangalore
2024-07-29 13:00:00,2024-07-29,13,7,25.1,64,8.6,7.6,True,light,6.1,rain_light,1.27,Bangalore
2024-07-29 14:00:00,2024-07-29,14,7,23.8,78,18.6,0.6,True,light,6.5,rain_light,1.19,Bangalore
2024-07-29 15:00:00,2024-07-29,15,7,24.4,71,19.7,4.1,True,light,5.3,rain_light,1.18,Bangalore
2024-07-29 16:00:00,2024-07-29,16,7,22.9,86,18.7,19.8,True,moderate,4.6,rain_moderate,1.43,Bangalore
2024-07-29 17:00:00,2024-07-29,17,7,19.1,76,14.6,0.0,False,none,9.7,clear,0.98,Bangalore
2024-07-29 18:00:00,2024-07-29,18,7,18.6,99,7.4,12.1,True,light,8.3,rain_light,1.22,Bangalore
2024-07-29 19:00:00,2024-07-29,19,7,18.4,75,14.3,0.0,False,none,11.6,partly_cloudy,0.97,Bangalore
2024-07-29 20:00:00,2024-07-29,20,7,18.0,93,7.5,4.1,True,light,8.3,rain_light,1.19,Bangalore
2024-07-29 21:00:00,2024-07-29,21,7,16.9,96,8.1,0.0,False,none,9.0,partly_cloudy,1.01,Bangalore
2024-07-29 22:00:00,2024-07-29,22,7,14.6,68,11.1,0.0,False,none,8.1,clear,0.92,Bangalore
2024-07-29 23:00:00,2024-07-29,23,7,14.4,71,5.5,17.1,True,moderate,3.3,rain_moderate,1.36,Bangalore
2024-07-30 00:00:00,2024-07-30,0,7,14.3,87,21.8,3.6,True,light,7.5,rain_light,1.24,Bangalore
2024-07-30 01:00:00,2024-07-30,1,7,15.3,89,20.7,5.9,True,light,8.7,rain_light,1.2,Bangalore
2024-07-30 02:00:00,2024-07-30,2,7,14.7,80,21.9,7.9,True,light,8.2,rain_light,1.2,Bangalore
2024-07-30 03:00:00,2024-07-30,3,7,17.6,79,6.5,17.1,True,moderate,4.9,rain_moderate,1.52,Bangalore
2024-07-30 04:00:00,2024-07-30,4,7,17.6,74,19.2,7.4,True,light,8.0,rain_light,1.2,Bangalore
2024-07-30 05:00:00,2024-07-30,5,7,20.2,86,15.4,0.0,False,none,9.3,cloudy,1.03,Bangalore
2024-07-30 06:00:00,2024-07-30,6,7,19.5,99,20.7,23.4,True,moderate,4.4,rain_moderate,1.36,Bangalore
2024-07-30 07:00:00,2024-07-30,7,7,20.0,87,6.2,5.2,True,light,8.2,rain_light,1.29,Bangalore
2024-07-30 08:00:00,2024-07-30,8,7,21.8,62,18.6,20.7,True,moderate,5.0,rain_moderate,1.47,Bangalore
2024-07-30 09:00:00,2024-07-30,9,7,24.3,72,12.7,0.0,False,none,8.0,cloudy,1.01,Bangalore
2024-07-30 10:00:00,2024-07-30,10,7,26.3,96,8.6,0.0,False,none,8.2,clear,1.02,Bangalore
2024-07-30 11:00:00,2024-07-30,11,7,23.9,89,12.9,7.4,True,light,7.1,rain_light,1.28,Bangalore
2024-07-30 12:00:00,2024-07-30,12,7,25.5,83,23.8,0.0,False,none,11.3,partly_cloudy,0.99,Bangalore
2024-07-30 13:00:00,2024-07-30,13,7,26.6,80,9.3,0.0,False,none,8.3,partly_cloudy,1.04,Bangalore
2024-07-30 14:00:00,2024-07-30,14,7,26.0,64,7.2,49.2,True,heavy,2.5,rain_heavy,1.94,Bangalore
2024-07-30 15:00:00,2024-07-30,15,7,23.0,84,16.4,0.0,False,none,8.7,clear,1.01,Bangalore
2024-07-30 16:00:00,2024-07-30,16,7,22.3,86,13.2,5.0,True,light,6.8,rain_light,1.15,Bangalore
2024-07-30 17:00:00,2024-07-30,17,7,21.2,89,10.0,0.0,False,none,10.7,partly_cloudy,1.04,Bangalore
2024-07-30 18:00:00,2024-07-30,18,7,19.7,74,19.5,3.8,True,light,6.7,rain_light,1.21,Bangalore
2024-07-30 19:00:00,2024-07-30,19,7,18.4,87,17.4,0.0,False,none,8.1,cloudy,1.09,Bangalore
2024-07-30 20:00:00,2024-07-30,20,7,16.8,99,17.1,15.1,True,moderate,3.6,rain_moderate,1.47,Bangalore
2024-07-30 21:00:00,2024-07-30,21,7,16.4,65,5.6,0.0,False,none,9.1,clear,1.04,Bangalore
2024-07-30 22:00:00,2024-07-30,22,7,13.9,69,8.9,1.0,True,light,6.9,rain_light,1.2,Bangalore
2024-07-30 23:00:00,2024-07-30,23,7,15.2,73,10.9,3.7,True,light,5.2,rain_light,1.23,Bangalore
2024-07-31 00:00:00,2024-07-31,0,7,14.2,72,6.2,0.6,True,light,7.8,rain_light,1.25,Bangalore
2024-07-31 01:00:00,2024-07-31,1,7,12.8,83,6.2,15.5,True,moderate,3.9,rain_moderate,1.43,Bangalore
2024-07-31 02:00:00,2024-07-31,2,7,15.0,79,20.5,22.2,True,moderate,4.7,rain_moderate,1.34,Bangalore
2024-07-31 03:00:00,2024-07-31,3,7,17.2,99,15.5,0.0,False,none,11.1,cloudy,1.03,Bangalore
2024-07-31 04:00:00,2024-07-31,4,7,17.7,75,18.8,0.0,False,none,9.1,clear,1.03,Bangalore
2024-07-31 05:00:00,2024-07-31,5,7,18.6,81,23.1,8.8,True,light,8.2,rain_light,1.22,Bangalore
2024-07-31 06:00:00,2024-07-31,6,7,20.3,82,7.6,0.0,False,none,9.5,partly_cloudy,1.03,Bangalore
2024-07-31 07:00:00,2024-07-31,7,7,23.5,84,12.5,0.0,False,none,11.6,clear,0.97,Bangalore
2024-07-31 08:00:00,2024-07-31,8,7,21.5,67,18.0,0.0,False,none,8.9,clear,0.94,Bangalore
2024-07-31 09:00:00,2024-07-31,9,7,23.6,78,17.5,5.4,True,light,7.6,rain_light,1.19,Bangalore
2024-07-31 10:00:00,2024-07-31,10,7,23.0,76,15.0,0.0,False,none,8.4,clear,0.95,Bangalore
2024-07-31 11:00:00,2024-07-31,11,7,26.2,87,19.5,16.9,True,moderate,4.1,rain_moderate,1.45,Bangalore
2024-07-31 12:00:00,2024-07-31,12,7,24.0,81,9.3,6.5,True,light,7.6,rain_light,1.16,Bangalore
2024-07-31 13:00:00,2024-07-31,13,7,26.6,79,17.7,7.4,True,light,8.8,rain_light,1.27,Bangalore
2024-07-31 14:00:00,2024-07-31,14,7,23.6,87,8.3,1.5,True,light,8.9,rain_light,1.25,Bangalore
2024-07-31 15:00:00,2024-07-31,15,7,23.4,77,7.6,9.5,True,light,5.2,rain_light,1.27,Bangalore
2024-07-31 16:00:00,2024-07-31,16,7,22.6,79,24.1,8.6,True,light,7.4,rain_light,1.22,Bangalore
2024-07-31 17:00:00,2024-07-31,17,7,22.8,65,11.5,24.9,True,moderate,4.3,rain_moderate,1.34,Bangalore
2024-07-31 18:00:00,2024-07-31,18,7,20.4,79,8.5,10.8,True,light,8.2,rain_light,1.18,Bangalore
2024-07-31 19:00:00,2024-07-31,19,7,18.2,80,7.7,3.8,True,light,5.8,rain_light,1.27,Bangalore
2024-07-31 20:00:00,2024-07-31,20,7,13.5,70,7.6,2.1,True,light,7.7,rain_light,1.18,Bangalore
2024-07-31 21:00:00,2024-07-31,21,7,14.1,89,20.5,1.3,True,light,8.8,rain_light,1.26,Bangalore
2024-07-31 22:00:00,2024-07-31,22,7,15.3,70,21.6,0.0,False,none,11.1,clear,0.95,Bangalore
2024-07-31 23:00:00,2024-07-31,23,7,14.2,90,13.8,0.0,False,none,8.8,partly_cloudy,0.97,Bangalore
2024-08-01 00:00:00,2024-08-01,0,8,14.3,66,22.5,1.7,True,light,8.1,rain_light,1.16,Bangalore
2024-08-01 01:00:00,2024-08-01,1,8,13.4,88,22.9,3.2,True,light,5.8,rain_light,1.17,Bangalore
2024-08-01 02:00:00,2024-08-01,2,8,14.5,82,5.8,10.7,True,light,7.7,rain_light,1.24,Bangalore
2024-08-01 03:00:00,2024-08-01,3,8,15.9,79,24.7,1.1,True,light,8.6,rain_light,1.2,Bangalore
2024-08-01 04:00:00,2024-08-01,4,8,16.2,90,19.4,0.0,False,none,9.5,partly_cloudy,1.03,Bangalore
2024-08-01 05:00:00,2024-08-01,5,8,16.8,81,11.1,16.5,True,moderate,4.1,rain_moderate,1.52,Bangalore
2024-08-01 06:00:00,2024-08-01,6,8,18.7,62,12.5,21.8,True,moderate,2.6,rain_moderate,1.38,Bangalore
2024-08-01 07:00:00,2024-08-01,7,8,19.8,77,8.0,23.7,True,moderate,4.1,rain_moderate,1.39,Bangalore
2024-08-01 08:00:00,2024-08-01,8,8,24.1,93,21.6,16.5,True,moderate,3.1,rain_moderate,1.46,Bangalore
2024-08-01 09:00:00,2024-08-01,9,8,22.9,76,10.8,14.9,True,light,5.1,rain_light,1.16,Bangalore
2024-08-01 10:00:00,2024-08-01,10,8,26.5,82,24.0,2.0,True,light,7.8,rain_light,1.25,Bangalore
2024-08-01 11:00:00,2024-08-01,11,8,27.2,84,16.1,13.0,True,light,7.0,rain_light,1.17,Bangalore
2024-08-01 12:00:00,2024-08-01,12,8,27.2,77,9.3,4.0,True,light,5.1,rain_light,1.28,Bangalore
2024-08-01 13:00:00,2024-08-01,13,8,24.4,68,13.5,5.5,True,light,7.2,rain_light,1.27,Bangalore
2024-08-01 14:00:00,2024-08-01,14,8,26.5,96,19.3,2.7,True,light,8.3,rain_light,1.27,Bangalore
2024-08-01 15:00:00,2024-08-01,15,8,24.9,99,8.1,0.0,False,none,9.5,cloudy,1.07,Bangalore
2024-08-01 16:00:00,2024-08-01,16,8,22.9,88,6.2,12.0,True,light,7.2,rain_light,1.28,Bangalore
2024-08-01 17:00:00,2024-08-01,17,8,22.7,82,24.7,0.0,False,none,9.0,partly_cloudy,0.98,Bangalore
2024-08-01 18:00:00,2024-08-01,18,8,19.0,87,11.2,0.1,True,light,8.3,rain_light,1.25,Bangalore
2024-08-01 19:00:00,2024-08-01,19,8,20.6,83,5.4,30.4,True,moderate,2.2,rain_moderate,1.37,Bangalore
2024-08-01 20:00:00,2024-08-01,20,8,17.7,81,10.8,0.0,False,none,9.5,clear,0.94,Bangalore
2024-08-01 21:00:00,2024-08-01,21,8,13.7,79,15.5,3.5,True,light,6.3,rain_light,1.23,Bangalore
2024-08-01 22:00:00,2024-08-01,22,8,12.8,82,12.4,18.1,True,moderate,3.6,rain_moderate,1.51,Bangalore
2024-08-01 23:00:00,2024-08-01,23,8,15.8,85,20.1,0.0,False,none,10.1,partly_cloudy,1.02,Bangalore
2024-08-02 00:00:00,2024-08-02,0,8,15.0,93,7.3,75.2,True,heavy,1.9,rain_heavy,1.99,Bangalore
2024-08-02 01:00:00,2024-08-02,1,8,14.8,85,15.1,56.5,True,heavy,1.2,rain_heavy,1.87,Bangalore
2024-08-02 02:00:00,2024-08-02,2,8,16.4,69,20.9,34.5,True,moderate,4.0,rain_moderate,1.43,Bangalore
2024-08-02 03:00:00,2024-08-02,3,8,19.7,92,11.7,68.4,True,heavy,2.0,rain_heavy,1.93,Bangalore
2024-08-02 04:00:00,2024-08-02,4,8,18.4,86,5.2,29.3,True,moderate,4.6,rain_moderate,1.31,Bangalore
2024-08-02 05:00:00,2024-08-02,5,8,18.8,81,6.1,27.7,True,moderate,4.6,rain_moderate,1.41,Bangalore
2024-08-02 06:00:00,2024-08-02,6,8,20.5,74,7.6,53.1,True,heavy,0.9,rain_heavy,1.6,Bangalore
2024-08-02 07:00:00,2024-08-02,7,8,22.1,77,19.6,60.6,True,heavy,1.2,rain_heavy,1.83,Bangalore
2024-08-02 08:00:00,2024-08-02,8,8,19.8,81,8.4,75.0,True,heavy,2.3,rain_heavy,1.61,Bangalore
2024-08-02 09:00:00,2024-08-02,9,8,24.7,81,6.3,19.7,True,moderate,3.8,rain_moderate,1.44,Bangalore
2024-08-02 10:00:00,2024-08-02,10,8,26.2,74,12.6,66.1,True,heavy,0.5,rain_heavy,1.89,Bangalore
2024-08-02 11:00:00,2024-08-02,11,8,25.5,76,9.1,37.6,True,moderate,4.0,rain_moderate,1.44,Bangalore
2024-08-02 12:00:00,2024-08-02,12,8,28.0,83,14.4,54.7,True,heavy,2.1,rain_heavy,1.7,Bangalore
2024-08-02 13:00:00,2024-08-02,13,8,25.4,65,18.0,72.2,True,heavy,1.5,rain_heavy,1.93,Bangalore
